,id,conversation_id,date,username,tweet_processed,hashtags,tweet_original,target
76,1079824079912386561,1079824079912386561,2018-12-31,jfclaude,"If  is genetic, I’ve been slugging it out with the Black Dog for 17,167 days... and still .","['depression', 'winning']","If #depression is genetic, I’ve been slugging it out with the Black Dog for 17,167 days... and still #winning.",1
77,1079823411675713536,1079823411675713536,2018-12-31,organicnut68,"This year, as President of ABLE I'm hoping I can get our school newspaper to focus on what it's like to be a  going through     and other invisible illnesses that schools may not pay attention to.","['student', 'depression', 'anxiety', 'epilepsy', 'crohns']","This year, as President of ABLE I'm hoping I can get our school newspaper to focus on what it's like to be a #student going through #depression #anxiety #Epilepsy #crohns and other invisible illnesses that schools may not pay attention to.",1
78,1079822136594841601,1079822136594841601,2018-12-31,glass1ncision,"3 weeks -  tapering (long)  The last 4 days my mental health has went downhill rapidly, never in my life have I fought  to this scale. It's started interfering in my life 4 days ago &amp; it's taken over. I have no life. I constantly am scared, fearful.. cont.","['effexor', 'depression']","3 weeks - #Effexor tapering (long)  The last 4 days my mental health has went downhill rapidly, never in my life have I fought #depression to this scale. It's started interfering in my life 4 days ago &amp; it's taken over. I have no life. I constantly am scared, fearful.. cont.",1
79,1079821863306518531,1079821863306518531,2018-12-31,dulleytopbooks,Please  for my deep . Pray I keep the  there will be victory so I don't go into a ! Pray my  forgives so we are united and not in opposition !  https://t.co/P6j0ZhCNgu  &amp;  https://t.co/tnF2p9lEFD  &amp;  https://t.co/GoyDceomLd,"['pray', 'intercession', 'faith', 'depression', 'twinsoul']",Please #pray for my deep #intercession. Pray I keep the #faith there will be victory so I don't go into a #depression! Pray my #TwinSoul forgives so we are united and not in opposition !  https://t.co/P6j0ZhCNgu  &amp;  https://t.co/tnF2p9lEFD  &amp;  https://t.co/GoyDceomLd,1
80,1079820297598103552,1079820297598103552,2018-12-31,vkararwa, : An Overview  https://t.co/zCsQWOfP52  https://t.co/ky6RTCXsU6,"['depression', 'recovery']",#Depression #Recovery: An Overview  https://t.co/zCsQWOfP52  https://t.co/ky6RTCXsU6,1
81,1079820147395747840,1079819920009916416,2018-12-31,sarahjb13,and which also provides an endless number of self-created problems to solve erstwhile imagining an elusive world free from existential dread and envying those who live there but knowing it shall forever remain a shapeless mist right beyond your grasp   2/2,"['anxiety', 'depression']",and which also provides an endless number of self-created problems to solve erstwhile imagining an elusive world free from existential dread and envying those who live there but knowing it shall forever remain a shapeless mist right beyond your grasp #Anxiety #depression 2/2,1
82,1079816149431398400,1079816149431398400,2018-12-31,willaba,"Wenn etwas bis  erledigt werden muss, und Du sitzt am Silvesterabend um 20:00 Uhr dran.     ","['jahresende', 'fail', 'desorganisation', 'depression']","Wenn etwas bis #Jahresende erledigt werden muss, und Du sitzt am Silvesterabend um 20:00 Uhr dran.   #fail #desorganisation #depression",1
83,1079815651445886982,1079815651445886982,2018-12-31,therapysw19,"So, by this time next year, what would you like to have changed?     ","['relationships', 'work', 'anxiety', 'depression', '2019hopes']","So, by this time next year, what would you like to have changed? #relationships #work #anxiety #depression #2019Hopes",1
84,1079815634836324352,1079815634836324352,2018-12-31,h4ndst4nd,I literally just started crying because I love my stupid cat so much  or ?  https://t.co/SGmaXKzK8q,"['depression', 'truelove']",I literally just started crying because I love my stupid cat so much #depression or #truelove?  https://t.co/SGmaXKzK8q,1
85,1079815209773080576,1079815209773080576,2018-12-31,johnp_driscoll,Scientists Discover a Neural Link Between  and   https://t.co/PPxu9DnUpX,"['depression', 'insomnia']",Scientists Discover a Neural Link Between #depression and #insomnia  https://t.co/PPxu9DnUpX,1
86,1079814307494400001,1079814307494400001,2018-12-31,philosoficole3,"4. Went to a very dark place in the summer but, I was able to find my way out and love and trend that I experienced during this time say a lot about the people around me. 😉✨💚     https://t.co/U2B3emySPg","['depression', 'darkplace', 'pathfound']","4. Went to a very dark place in the summer but, I was able to find my way out and love and trend that I experienced during this time say a lot about the people around me. 😉✨💚 #depression #darkplace #pathfound  https://t.co/U2B3emySPg",1
87,1079814271096242176,1079814271096242176,2018-12-31,joshlikesgreen,I'm serious.. Sometimes you just need a friend..    https://t.co/Ng7ApLxweJ,"['beafriend', 'depression']",I'm serious.. Sometimes you just need a friend.. #beafriend #depression  https://t.co/Ng7ApLxweJ,1
88,1079812958803382272,1079812958803382272,2018-12-31,easily_4_gotten,"When i needed you to ask how i was &amp; tell me everything will be ok, you weren’t there ",['depression'],"When i needed you to ask how i was &amp; tell me everything will be ok, you weren’t there #Depression",1
89,1079811943542730752,1079811943542730752,2018-12-31,tmsofsouthtampa," is a non-systemic treatment for , meaning no shots or drugs are administered and no chemicals or substances circulate throughout the body, so you can get back to what's important in your life.  Contact TMS of South Tampa at 813-878-2200 or  https://t.co/ExrjwGZMEv  https://t.co/mHR3mj6I8d","['tms', 'depression']","#TMS is a non-systemic treatment for #depression, meaning no shots or drugs are administered and no chemicals or substances circulate throughout the body, so you can get back to what's important in your life.  Contact TMS of South Tampa at 813-878-2200 or  https://t.co/ExrjwGZMEv  https://t.co/mHR3mj6I8d",1
90,1079811176257736705,1079811176257736705,2018-12-31,allentien," is not a simple single disease; patients differ in  factors, symptom profile, , treatment responsiveness:  https://t.co/bIpcvxbdfu  ||","['depression', 'psychosocial', 'pathophysiology', 'sharedfacts']","#Depression is not a simple single disease; patients differ in #psychosocial factors, symptom profile, #pathophysiology, treatment responsiveness:  https://t.co/bIpcvxbdfu  ||#SharedFacts",1
91,1079811147254108160,1079811144850833410,2018-12-31,beastmorphersx,So far my  goals is to return to the  with a new membership to start working off not only my  but getting myself in shape. This also means that I need to start eating more healthier as well.,"['january2019', 'ymca', 'depression']",So far my #January2019 goals is to return to the #YMCA with a new membership to start working off not only my #depression but getting myself in shape. This also means that I need to start eating more healthier as well.,1
92,1079810724061503488,1079810724061503488,2018-12-31,hope4siblings,   WAS THERE A BULLY SIBLING IN YOUR HOME?   https://t.co/yaZwjupCRA  https://t.co/OVAdu8Hffa,"['bullying', 'depression', 'anxiety']",#bullying #depression #anxiety WAS THERE A BULLY SIBLING IN YOUR HOME?   https://t.co/yaZwjupCRA  https://t.co/OVAdu8Hffa,1
93,1079808520080539648,1079808520080539648,2018-12-31,_weightloss284,    Hands on Herbs Organics Chamomile Tea | Anxiety Relief and ... -  https://t.co/cm06NAvySK  https://t.co/SprbOrr6ix,"['mentalhealth', 'stress', 'depression', 'anxiety']",#mentalhealth #stress #depression #anxiety Hands on Herbs Organics Chamomile Tea | Anxiety Relief and ... -  https://t.co/cm06NAvySK  https://t.co/SprbOrr6ix,1
94,1079807698374402049,1079807698374402049,2018-12-31,frugalmaniac,Just Give it to  he will take care of it  https://t.co/3St3JX4gOH     https://t.co/gc1n5Aa8oE ,"['jesus', 'jesuscalling', 'depression', 'follow']",Just Give it to #Jesus he will take care of it  https://t.co/3St3JX4gOH  #JesusCalling #Depression  https://t.co/gc1n5Aa8oE #follow,1
95,1079807264394043393,1079807264394043393,2018-12-31,abbiejabbieja,"Exercise is also one of the most effective ways to improve your mental health. ... It also relieves stress, improves memory, helps you sleep better, and boosts overall mood.       https://t.co/Ul3vmD3gKM Healing…","['mentalhealthawarenessmonth', 'exerciseheals', 'fitness', 'depression', 'healing']","Exercise is also one of the most effective ways to improve your mental health. ... It also relieves stress, improves memory, helps you sleep better, and boosts overall mood. #MentalHealthAwarenessMonth #ExerciseHeals #fitness #depression #Healing  https://t.co/Ul3vmD3gKM Healing…",1
96,1079807093778120706,1079807093778120706,2018-12-31,beastmorphersx,As  comes closer to a close I want to continue to look forward to the future rather then live in the past like I have been for years due to my huge guilt over past actions including  attempt and .,"['lastdayof2018', 'suicide', 'depression']",As #LastDayof2018 comes closer to a close I want to continue to look forward to the future rather then live in the past like I have been for years due to my huge guilt over past actions including #suicide attempt and #depression.,1
97,1079806596925001728,1079806596925001728,2018-12-31,gedankengewitte,Fick Dich 2018!  2019 wird mein Jahr der Veränderung!           ,['depression'],Fick Dich 2018!  2019 wird mein Jahr der Veränderung!           #depression,1
98,1079805968286867456,1079805968286867456,2018-12-31,norazlin_aj,"2018 recap:  * Quit from permanent post &amp; took a leap of faith by becoming a freelancer  * Finally had the courage to seek professional help; diagnosed with ,  &amp;   * Lost my dearest father 😥   Hope for a better year this 2019   ","['depression', 'anxiety', 'adhd', '2018rewind', '2019hopes']","2018 recap:  * Quit from permanent post &amp; took a leap of faith by becoming a freelancer  * Finally had the courage to seek professional help; diagnosed with #Depression, #Anxiety &amp; #ADHD  * Lost my dearest father 😥   Hope for a better year this 2019  #2018Rewind #2019Hopes",1
99,1079805402143956992,1079805402143956992,2018-12-31,healthibadan,"Don't die in silence, Talk to someone today about those issues bothering you .... kills faster than AIDS",['depression'],"Don't die in silence, Talk to someone today about those issues bothering you ....#Depression kills faster than AIDS",1
100,1079804637589299207,1079796939984523264,2018-12-31,bipolarbattlet2,"My battle is  type 2 with cycling hypomaina of  &amp; , sprinkled with a history of  and cutting. Or that's what my Dr said when he prescribed me medication.   What's your battle?","['bipolar', 'anxiety', 'depression', 'anorexia']","My battle is #Bipolar type 2 with cycling hypomaina of #Anxiety &amp; #Depression, sprinkled with a history of #Anorexia and cutting. Or that's what my Dr said when he prescribed me medication.   What's your battle?",1
101,1079804078606172160,1079804078606172160,2018-12-31,qhuessin,He thinks I want to cuddle. I really want to just not be sad so I'm going to sleep... ,['depression'],He thinks I want to cuddle. I really want to just not be sad so I'm going to sleep... #depression,1
102,1079799644207616000,1079799644207616000,2018-12-31,tchvetsova,"My Experience with Cognitive Behavioral Therapy for ,   https://t.co/q3PSzIMDFl RTT  https://t.co/wBKkCul37W","['depression', 'anxiety']","My Experience with Cognitive Behavioral Therapy for #Depression, #Anxiety  https://t.co/q3PSzIMDFl RTT  https://t.co/wBKkCul37W",1
103,1079798159067492353,1079798153317109762,2018-12-31,muzzymusing,"So, ending out this year, I'm as physically active &amp; healthy as I've been in years (yay boxing &amp; yoga). I'm addressing/working on my  &amp;  more than I ever have. Due to talking, my marriage is stronger than it's been in a long while. 5/","['depression', 'anxiety']","So, ending out this year, I'm as physically active &amp; healthy as I've been in years (yay boxing &amp; yoga). I'm addressing/working on my #depression &amp; #anxiety more than I ever have. Due to talking, my marriage is stronger than it's been in a long while. 5/",1
